path_id,cwnd_1,cwnd_2,in_flight_1,in_flight_2,rtt_1,rtt_2,avg_rtt_1,avg_rtt_2

1,46720.000000,46720.000000,203.000000,154.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,154.000000,203.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,154.000000,203.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,154.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,154.000000,203.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,253.000000,204.000000,2438571,198207,4270000,863000

3,46720.000000,46720.000000,204.000000,253.000000,198207,2438571,863000,4270000

1,46720.000000,46720.000000,75.000000,204.000000,5244142,198207,4391000,863000

3,46720.000000,46720.000000,50.000000,170.000000,198207,396277,863000,4532000

1,46720.000000,46720.000000,75.000000,204.000000,5244142,198207,4391000,863000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,75.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,75.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,100.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,100.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,75.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,75.000000,228.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

1,46720.000000,46720.000000,228.000000,151.000000,5244142,5229340,4391000,1408000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

3,46720.000000,46720.000000,151.000000,228.000000,5229340,5244142,1408000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

3,46720.000000,46720.000000,76.000000,228.000000,7798328,5244142,2206000,4391000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,228.000000,76.000000,5244142,7798328,4391000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,153.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,153.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,178.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,178.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,76.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,76.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,101.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,101.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,203.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,203.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,228.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,228.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,228.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,228.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,228.000000,126.000000,9196427,7798328,4991000,2206000

3,46720.000000,46720.000000,126.000000,228.000000,7798328,9196427,2206000,4991000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

3,46720.000000,46720.000000,126.000000,75.000000,7798328,5234266,2206000,5021000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

1,46720.000000,46720.000000,75.000000,126.000000,5234266,7798328,5021000,2206000

